title,context
"[동정] 간협-더불어민주당·시민당, 정책협약식 개최","간호사의 열악한 근로환경 및 처우 개선, 간호·조산법 제정을 위해 대한간호협회와 더불어민주당·더불어시민당이 손을 잡았다. 간협은 지난 9일 국회 더불어민주당 대표실에서 더불어민주당·더불어시민당과 함께 정책..."
더불어민주당-더불어시민당 사전투표 캠페인,"10일 대전 중구 더불어민주당 대전시당에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회에서 민주당 이해찬, 이낙연 상임공동선대위원장과 더불어시민당 우희종 상임선대위원장 등이 사전투표..."
우희종 위원장 '더불어민주당과 함께 합니다',이해찬 더불어민주당 상임선대위원장(오른쪽)이 10일 오전 대전광역시 중구 더불어민주당 대전시당에서 열린 더불어민주당·더불어시민당 합동 선거대책위원회 회의에서 모두발언을 하고 있다. 2020.4.10/뉴스1
더불어민주당-더불어시민당 사전투표 캠페인,"10일 대전 중구 더불어민주당 대전시당에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회에서 민주당 이해찬, 이낙연 상임공동선대위원장과 더불어시민당 우희종 상임선대위원장 등이 사전투표..."
더불어민주당-더불어시민당 사전투표 캠페인,"10일 대전 중구 더불어민주당 대전시당에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회에서 민주당 이해찬, 이낙연 상임공동선대위원장과 더불어시민당 우희종 상임선대위원장 등이 사전투표..."
사전투표 독려 나선 더불어민주당·더불어신민당,"이낙연 상임공동선대위원장(왼쪽부터), 이해찬 상임선거대책위원장, 우희종 더불어시민당 상임선거대책위원장, 이종걸 상임선거대책위원장이 10일 오전 대전광역시 중구 더불어민주당 대전시당에서 열린..."
더불어민주당·더불어신민당 '사전투표 참여하세요',"이해찬 더불어민주당 상임선거대책위원장, 이낙연 상임공동선대위원장, 우희종 더불어시민당 상임선거대책위원장, 이종걸 상임선거대책위원장 등이 10일 오전 대전광역시 중구 더불어민주당 대전시당에서 열린..."
더불어민주당·더불어신민당 '사전투표 하세요',"이해찬 더불어민주당 상임선거대책위원장, 이낙연 상임공동선대위원장, 우희종 더불어시민당 상임선거대책위원장, 이종걸 상임선거대책위원장 등이 10일 오전 대전광역시 중구 더불어민주당 대전시당에서 열린..."
사전투표하는 더불어민주당 문명순 경기 고양갑 후보,제21대 국회의원선거 경기 고양갑에 출마한 더불어민주당 문명순 후보가 10일 오전 경기도 고양시 덕양구청에 마련된 화정1동 사전투표소에서 한 표를 행사하고 있다.
사전투표하는 더불어민주당 문명순 후보,제21대 국회의원선거 경기 고양갑에 출마한 더불어민주당 문명순 후보가 10일 오전 경기도 고양시 덕양구청에 마련된 화정1동 사전투표소에서 한 표를 행사하고 있다.
신분 확인하는 더불어민주당 문명순 후보,제21대 국회의원선거 경기 고양갑에 출마한 더불어민주당 문명순 후보가 10일 오전 경기도 고양시 덕양구청에 마련된 화정1동 사전투표소에서 한 표를 행사하고 있다.
한 표 행사하는 더불어민주당 문명순 후보,제21대 국회의원선거 경기 고양갑에 출마한 더불어민주당 문명순 후보가 10일 오전 경기도 고양시 덕양구청에 마련된 화정1동 사전투표소에서 한 표를 행사하고 있다.
"동대문을 민병두 후보사퇴... 그 내막은? | 이혜훈 ""더불어민주당이 이혜훈 잡...","미투' 의혹으로 더불어민주당 공천에서 탈락, 무소속 후보(서울 동대문을)로 등록했던 민병두 의원이 후보 사퇴를 선언했다. 총선이 불과 5일 남은 상태에서 갑자기 사퇴를 선언해 그 배경에 관심이 쏠리고 있다. 민병두..."
"[TF사진관] 민병두 후보 사퇴, '장경태 더불어민주당 후보 지지 선언!'",더불어민주당 4·15 총선 공천에서 탈락해 무소속으로 출마한 서울 동대문을 민병두 후보(왼쪽)가 10일 서울 여의도 국회 소통관 기자회견장에서 불출마를 선언한 뒤 장경태 더불어민주당 후보를 지지하겠다고...
"더불어민주당, 더불어시민당에 선거비용 16억원 빌려주기로","더불어민주당이 비례정당인 더불어시민당에 선거비용 16억원을 빌려주기로 결정했습니다. 더불어민주당과 시민당에 따르면, 민주당은 비례정당인 시민당에 중앙선거관리위원회를 통해 10억원을 입금한 데 이어 6억원을..."
[TF포토] 사전투표소 찾은 고양갑 문명순 더불어민주당 후보,제21대 총선에서 경기 고양갑에 출마한 더불어민주당 문명순 후보(오른쪽)가 10일 오전 경기도 고양시 덕양구청에 마련된 화정1동 사전투표소에서 투표를 하고 있다. sejungkim@tf.co.kr 사진영상기획부
[TF포토] 사전투표하는 더불어민주당 문명순 후보,제21대 총선에서 경기 고양갑에 출마한 더불어민주당 문명순 후보(왼쪽)가 10일 오전 경기도 고양시 덕양구청에 마련된 화정1동 사전투표소에서 남편 김윤기 씨와 함께 투표를 하고 있다. sejungkim@tf.co.kr...
더불어민주당-더불어시민당 사전투표 캠페인,"10일 더불어민주당 대전시당에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회에서 이해찬 대표와 이낙연 상임공동선대위원장, 더불어시민당 우희종 상임선대위원장 등이 사전투표 캠페인을 하고..."
더불어민주당-더불어시민당 사전투표 캠페인,"10일 더불어민주당 대전시당에서 열린 더불어민주당-더불어시민당 합동 선거대책위원회에서 이해찬 대표와 이낙연 상임공동선대위원장, 더불어시민당 우희종 상임선대위원장 등이 사전투표 캠페인을 하고..."
"민병두 후보 ""더불어민주당 승리위해 사퇴합니다""",민병두 동대문구을 무소속 후보가 10일 오전 서울 여의도 국회 소통관에서 기자회견을 갖고 후보 사퇴와 장경태 더불어민주당 동대문구을 후보 지지선언을 하고 있다. 2020.4.10/뉴스1
"민병두 ""더불어민주당 승리위해 후보 사퇴합니다""",민병두 동대문구을 무소속 후보가 10일 오전 서울 여의도 국회 소통관에서 기자회견을 갖고 후보 사퇴와 장경태 더불어민주당 동대문구을 후보 지지선언을 하고 있다. 2020.4.10/뉴스1
"민병두 후보, 더불어민주당 장경태 후보 지지 기자회견",서울 동대문을 후보를 사퇴한 민병두 의원과 윤호중 더불어민주당 사무총장이 10일 오전 서울 여의도 국회 소통관에서 더불어민주당 동대문을 장경태 후보 지지 기자회견을 하고 있다. 2020.04.10. kmx1105@newsis.com...
"민병두 후보, 더불어민주당 장경태 후보 지지 기자회견",서울 동대문을 후보를 사퇴한 민병두 의원과 윤호중 더불어민주당 사무총장이 10일 오전 서울 여의도 국회 소통관에서 더불어민주당 동대문을 장경태 후보 지지 기자회견을 하고 있다. 2020.04.10. kmx1105@newsis.com...
"민병두 후보, 더불어민주당 장경태 후보 지지 기자회견",서울 동대문을 후보를 사퇴한 민병두 의원과 윤호중 더불어민주당 사무총장이 10일 오전 서울 여의도 국회 소통관에서 더불어민주당 동대문을 장경태 후보 지지 기자회견을 하고 있다. 2020.04.10. kmx1105@newsis.com...
"민병두 후보, 더불어민주당 장경태 후보 지지 기자회견",서울 동대문을 후보를 사퇴한 민병두 의원과 윤호중 더불어민주당 사무총장이 10일 오전 서울 여의도 국회 소통관에서 더불어민주당 동대문을 장경태 후보 지지 기자회견을 하고 있다. 2020.04.10. kmx1105@newsis.com...
"민병두 후보, 더불어민주당 장경태 후보 지지 기자회견",서울 동대문을 후보를 사퇴한 민병두 의원과 윤호중 더불어민주당 사무총장이 10일 오전 서울 여의도 국회 소통관에서 더불어민주당 동대문을 장경태 후보 지지 기자회견을 하고 있다. 2020.04.10. kmx1105@newsis.com...
"민병두 후보, 더불어민주당 장경태 후보 지지 기자회견",서울 동대문을 후보를 사퇴한 민병두 의원과 윤호중 더불어민주당 사무총장이 10일 오전 서울 여의도 국회 소통관에서 더불어민주당 동대문을 장경태 후보 지지 기자회견을 하고 있다. 2020.04.10. kmx1105@newsis.com...
손 소독제 바르는 더불어민주당 이수진 후보,동작구을에 출마한 더불어민주당 이수진 후보가 4.15 총선 사전투표일인 10일 오전 서울 동작구 흑성동 주민센터에서 사전투표을 위해 손 소독제를 바르고 있다.
"더불어민주당?더불어시민당-간호협회, 간호인력 위한 정책협약식 개최","대한간호협회는 9일 국회 본청 더불어민주당 대표실에서 더불어민주당?더불어시민당과 각각 정책협약식을 개최했다. 이번 정책협약식은 전국의 의료기관에서 코로나바이러스감염증-19(이하, 코로나 19) 대응을 위해..."
"이낙연, 더불어민주당 천안지역 후보 합동유세 지원","이낙연 더불어민주당 공동상임선대위원장이 10일 천안로 사거리에서 천안갑 문진석, 천안을 박완주, 천안병 이정문 후보, 천안시장 한태선 후보의 출근길 유세를 지원하고 있다."
"이정근 더불어민주당 서초갑 후보, 지역 현안 잘 모르면 재건축 해법 못 찾는...",#NAME?
정의당 “선거비용 16억 차입… 더불어시민당은 더불어민주당의 위성정당도 모...,김종철 정의당 선거대책위원회 대변인은 지난 9일 “얼마전 미래통합당과 더불어민주당은 각각 자신들의 위성정당인 더불어시민당과 미래한국당에 의원꿔주기를 하여 국민들의 지탄을 받은 바 있다. 그런데 오늘...
더불어민주당 인천 계양갑 유동수 후보 두고 흠집 내기 '눈살',그 공로로 21대 더불어 민주당 인천 계양구갑 공천을 받고 미래통합당 이중재 후보 등과 이번 선거를 치르고 있다. 허나 상대 후보 측에서 유동수 후보가 선거법 위반을 하여 300만원 처벌을 받았다고 문자를 발송했다....
"더불어민주당, ‘의원 꿔주기’ 이어 ‘돈 꿔주기’","“시민당, 위성정당 모자라 양육정당” 김한주 기자 출처: 더불어시민당 더불어민주당이 더불어시민당에 선거 비용 16억 원을 빌려주기로 했다. 집권 여당이 ‘의원 꿔주기’에 이어 ‘돈 꿔주기’에 나서 비판의..."
"더불어민주당, 시민당에 선거비용 16억 빌려줘",더불어민주당이 더불어시민당에 선거비용 16억원을 빌려주기로 했다. 더불어시민당은 더불어민주당의 비례정당이다 9일 양 당에 따르면 민주당은 시민당 선거에 필요한 자금 16억원을 빌려주기로 하고...
노동존중실천단 더불어민주당 후보와 잇따라 정책협약,"21대 총선 사전투표를 하루 앞둔 9일 노동존중실천단(단장 허권)이 잇따라 더불어민주당 후보를 지지방문했다. 관광서비스노련은 더불어민주당 최재성 서울 송파구을 후보를, 공공연맹은 박성준 서울 중구성동구을 후보와..."
